name,location,vendor_categories,review,average_rating,count,image_count,reply_count,lat,lng,full_address,sido,gu,dong,shared_location_count,store_type,review_rank
동대문엽기떡볶이-신림점,"{'lat': '37.4870043085342', 'lng': '126.927290644215'}","['분식', '프랜차이즈']","{'average_rating': 4.8, 'count': 173, 'image_count': 138, 'reply_count': 0}",4.8,173,138,0,37.48700431,126.9272906,서울특별시 관악구 신림동5길 5,서울,관악구,신림동,1,독립 매장,482
MZ파스타-신림점,"{'lat': '37.4839342', 'lng': '126.93936786'}","['피자/양식', '분식', '고기/구이', '포장', '야식', '1인분주문', '신규맛집']","{'average_rating': 5.0, 'count': 10, 'image_count': 9, 'reply_count': 10}",5,10,9,10,37.4839342,126.9393679,서울특별시 관악구 봉천로 356,서울,관악구,봉천동,6,대규모 공유주방,964
연정찜닭-신림봉천점,"{'lat': '37.4893328', 'lng': '126.92398241'}","['찜/탕', '한식', '포장', '고기/구이']","{'average_rating': 4.9, 'count': 165, 'image_count': 122, 'reply_count': 100}",4.9,165,122,100,37.4893328,126.9239824,서울특별시 관악구 봉천로4길 9,서울,관악구,신림동,2,소규모 샵인샵,486
송주불냉면-신림점,"{'lat': '37.488025070881', 'lng': '126.925565449409'}","['한식', '프랜차이즈']","{'average_rating': 4.8, 'count': 228, 'image_count': 176, 'reply_count': 0}",4.8,228,176,0,37.48802507,126.9255654,서울특별시 관악구 관천로18길 45,서울,관악구,신림동,1,독립 매장,436
왕세수대야빙수-신림점,"{'lat': '37.480665', 'lng': '126.92698267'}","['카페/디저트', '야식', '샌드위치', '포장']","{'average_rating': 4.9, 'count': 125, 'image_count': 122, 'reply_count': 25}",4.9,125,122,25,37.480665,126.9269827,서울특별시 관악구 신원로3가길 23,서울,관악구,신림동,2,소규모 샵인샵,547
짬뽕지존-봉천점,"{'lat': '37.481625397736686', 'lng': '126.94665226552254'}","['중국집', '프랜차이즈', '포장', '야식']","{'average_rating': 4.9, 'count': 1779, 'image_count': 1475, 'reply_count': 291}",4.9,1779,1475,291,37.4816254,126.9466523,서울특별시 관악구 남부순환로 1770,서울,관악구,봉천동,1,독립 매장,113
멕시카나-신림점,"{'lat': '37.4823266', 'lng': '126.9448119'}","['프랜차이즈', '치킨', '포장']","{'average_rating': 4.8, 'count': 4195, 'image_count': 3334, 'reply_count': 633}",4.8,4195,3334,633,37.4823266,126.9448119,서울특별시 관악구 남부순환로 1751,서울,관악구,봉천동,3,소규모 샵인샵,41
큭큭피자-본점,"{'lat': '37.4830067', 'lng': '126.93840812'}","['피자/양식', '야식', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 911, 'image_count': 883, 'reply_count': 899}",4.9,911,883,899,37.4830067,126.9384081,서울특별시 관악구 장군봉2길 35,서울,관악구,봉천동,1,독립 매장,186
120겹파이-신림점,"{'lat': '37.4876853', 'lng': '126.93993903'}","['카페/디저트', '야식', '샌드위치']","{'average_rating': 5.0, 'count': 660, 'image_count': 569, 'reply_count': 33}",5,660,569,33,37.4876853,126.939939,서울특별시 관악구 국회단지길 35,서울,관악구,봉천동,2,소규모 샵인샵,234
BHC-봉천청룡점,"{'lat': '37.479516', 'lng': '126.94253419'}","['치킨', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 379, 'image_count': 343, 'reply_count': 194}",4.9,379,343,194,37.479516,126.9425342,서울특별시 관악구 쑥고개로 54,서울,관악구,봉천동,1,독립 매장,325
돈맛탱삼겹살전문-신림점,"{'lat': '37.4811191', 'lng': '126.92752263'}","['한식', '고기/구이', '포장', '찜/탕', '야식']","{'average_rating': 4.9, 'count': 477, 'image_count': 402, 'reply_count': 327}",4.9,477,402,327,37.4811191,126.9275226,서울특별시 관악구 신원로3가길 9,서울,관악구,신림동,3,소규모 샵인샵,291
통통회-신림점,"{'lat': '37.4786365', 'lng': '126.93112815'}","['야식', '회/초밥', '포장', '한식', '프랜차이즈', '1인분주문']","{'average_rating': 4.9, 'count': 622, 'image_count': 492, 'reply_count': 521}",4.9,622,492,521,37.4786365,126.9311282,서울특별시 관악구 문성로 247-1,서울,관악구,신림동,1,독립 매장,243
곱하돌곱도리하는돌아이-관악본점,"{'lat': '37.489193', 'lng': '126.93024395'}","['찜/탕', '한식', '야식', '포장', '신규맛집']","{'average_rating': 5.0, 'count': 28, 'image_count': 24, 'reply_count': 26}",5,28,24,26,37.489193,126.930244,서울특별시 관악구 봉천로13길 9,서울,관악구,봉천동,10,대규모 공유주방,810
카츠와이찌-신림점,"{'lat': '37.4859944', 'lng': '126.92117477'}","['고기/구이', '일식/돈까스', '포장', '야식', '프랜차이즈', '신규맛집']","{'average_rating': 5.0, 'count': 14, 'image_count': 10, 'reply_count': 0}",5,14,10,0,37.4859944,126.9211748,서울특별시 관악구 조원로 170,서울,관악구,신림동,8,대규모 공유주방,922
백정밥상-봉천점,"{'lat': '37.484532', 'lng': '126.93968267'}","['한식', '고기/구이', '야식', '도시락/죽', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 243, 'image_count': 213, 'reply_count': 104}",4.9,243,213,104,37.484532,126.9396827,서울특별시 관악구 봉천로 353-1,서울,관악구,봉천동,6,대규모 공유주방,418
후투타코(HOOTUTACO)-봉천점,"{'lat': '37.4814092', 'lng': '126.94310598'}","['피자/양식', '포장', '1인분주문']","{'average_rating': 4.7, 'count': 62, 'image_count': 41, 'reply_count': 28}",4.7,62,41,28,37.4814092,126.943106,서울특별시 관악구 장군봉1길 56,서울,관악구,봉천동,11,대규모 공유주방,671
아리랑숯불두마리치킨,"{'lat': '37.4832005', 'lng': '126.91451782'}","['한식', '고기/구이', '치킨', '포장']","{'average_rating': 4.6, 'count': 46, 'image_count': 38, 'reply_count': 0}",4.6,46,38,0,37.4832005,126.9145178,서울특별시 관악구 난곡로 326,서울,관악구,신림동,1,독립 매장,726
원래는치킨집을할려고했었다-관악점,"{'lat': '37.4794155', 'lng': '126.94194469'}","['포장', '분식', '치킨', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 4723, 'image_count': 4469, 'reply_count': 3129}",4.9,4723,4469,3129,37.4794155,126.9419447,서울특별시 관악구 쑥고개로 48,서울,관악구,봉천동,9,대규모 공유주방,33
마약낙곱새-관악점,"{'lat': '37.486974', 'lng': '126.94909548'}","['한식', '프랜차이즈', '야식', '포장', '다회용기', '1인분주문']","{'average_rating': 4.9, 'count': 2161, 'image_count': 1959, 'reply_count': 650}",4.9,2161,1959,650,37.486974,126.9490955,서울특별시 관악구 은천로25길 4,서울,관악구,봉천동,1,독립 매장,97
수제찹쌀탕수육의신-본점,"{'lat': '37.489171446961606', 'lng': '126.93022018090883'}","['중국집', '분식', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 266, 'image_count': 225, 'reply_count': 217}",4.9,266,225,217,37.48917145,126.9302202,서울특별시 관악구 봉천로13길 9,서울,관악구,봉천동,2,소규모 샵인샵,394
배스킨라빈스-신림점,"{'lat': '37.4821433655296', 'lng': '126.929667127465'}","['카페/디저트', '프랜차이즈', '포장']","{'average_rating': 4.8, 'count': 3279, 'image_count': 1943, 'reply_count': 1360}",4.8,3279,1943,1360,37.48214337,126.9296671,서울특별시 관악구 신림로 311,서울,관악구,신림동,2,소규모 샵인샵,54
참맛있는장왕족발-관악본점,"{'lat': '37.4836935', 'lng': '126.95313023'}","['고기/구이', '족발/보쌈', '포장']","{'average_rating': 5.0, 'count': 54, 'image_count': 58, 'reply_count': 54}",5,54,58,54,37.4836935,126.9531302,서울특별시 관악구 중앙1길 15,서울,관악구,봉천동,1,독립 매장,699
미스터낙곱새-신림점,"{'lat': '37.4802922839589', 'lng': '126.928366715493'}","['찜/탕', '한식', '분식', '포장']","{'average_rating': 4.9, 'count': 406, 'image_count': 382, 'reply_count': 113}",4.9,406,382,113,37.48029228,126.9283667,서울특별시 관악구 문성로31길 23,서울,관악구,신림동,1,독립 매장,318
자담치킨-신림역점,"{'lat': '37.48645996440502', 'lng': '126.92613637607973'}","['포장', '프랜차이즈', '치킨']","{'average_rating': 4.9, 'count': 2789, 'image_count': 2429, 'reply_count': 11}",4.9,2789,2429,11,37.48645996,126.9261364,서울특별시 관악구 신림동5가길 23,서울,관악구,신림동,1,독립 매장,72
동궁찜닭-서울신림점,"{'lat': '37.4840152', 'lng': '126.94132463'}","['찜/탕', '한식', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 773, 'image_count': 651, 'reply_count': 427}",4.9,773,651,427,37.4840152,126.9413246,서울특별시 관악구 봉천로31길 7,서울,관악구,봉천동,1,독립 매장,216
꾸덕제과,"{'lat': '37.4817409', 'lng': '126.9397209'}","['카페/디저트', '포장', '야식']","{'average_rating': 4.9, 'count': 91, 'image_count': 85, 'reply_count': 7}",4.9,91,85,7,37.4817409,126.9397209,서울특별시 관악구 장군봉길 26,서울,관악구,봉천동,1,독립 매장,603
꿀때기곱창-보라매점,"{'lat': '37.4913183', 'lng': '126.92619578'}","['한식', '찜/탕', '고기/구이', '포장', '야식']","{'average_rating': 4.0, 'count': 11, 'image_count': 9, 'reply_count': 0}",4,11,9,0,37.4913183,126.9261958,서울특별시 관악구 보라매로3길 17,서울,관악구,봉천동,1,독립 매장,949
신림양면소,"{'lat': '37.4886561', 'lng': '126.92806425'}","['피자/양식', '포장', '야식', '신규맛집']","{'average_rating': 4.8, 'count': 11, 'image_count': 12, 'reply_count': 8}",4.8,11,12,8,37.4886561,126.9280643,서울특별시 관악구 신림로 387,서울,관악구,신림동,1,독립 매장,949
국밥생각-신림본점,"{'lat': '37.4804748', 'lng': '126.94597577'}","['한식', '프랜차이즈', '야식', '1인분주문', '찜/탕', '고기/구이']","{'average_rating': 4.7, 'count': 334, 'image_count': 246, 'reply_count': 160}",4.7,334,246,160,37.4804748,126.9459758,서울특별시 관악구 청룡길 30,서울,관악구,봉천동,1,독립 매장,343
기영이숯불두마리치킨-관악보라매점,"{'lat': '37.4869265', 'lng': '126.93810854'}","['고기/구이', '프랜차이즈', '치킨', '포장']","{'average_rating': 4.9, 'count': 299, 'image_count': 252, 'reply_count': 292}",4.9,299,252,292,37.4869265,126.9381085,서울특별시 관악구 봉천로23나길 47,서울,관악구,봉천동,1,독립 매장,365
맥도날드-신림점,"{'lat': '37.4819355', 'lng': '126.93018519'}","['버거', '프랜차이즈']","{'average_rating': 4.5, 'count': 11011, 'image_count': 6465, 'reply_count': 6}",4.5,11011,6465,6,37.4819355,126.9301852,서울특별시 관악구 신림로 310,서울,관악구,신림동,1,독립 매장,5
샐러리아샐러드&포케-신림점,"{'lat': '37.486222', 'lng': '126.9261829'}","['포장', '프랜차이즈', '샐러드']","{'average_rating': 4.8, 'count': 174, 'image_count': 172, 'reply_count': 126}",4.8,174,172,126,37.486222,126.9261829,서울특별시 관악구 관천로12길 27,서울,관악구,신림동,1,독립 매장,479
철통닭갈비-봉천점,"{'lat': '37.48145660510619', 'lng': '126.94310978729818'}","['찜/탕', '한식', '프랜차이즈', '고기/구이', '야식', '다회용기', '포장']","{'average_rating': 4.9, 'count': 447, 'image_count': 353, 'reply_count': 446}",4.9,447,353,446,37.48145661,126.9431098,서울특별시 관악구 장군봉1길 56,서울,관악구,봉천동,1,독립 매장,305
미래식부,"{'lat': '37.4833505', 'lng': '126.94286352'}","['중국집', '한식', '아시안']","{'average_rating': 4.9, 'count': 6941, 'image_count': 6400, 'reply_count': 17}",4.9,6941,6400,17,37.4833505,126.9428635,서울특별시 관악구 봉천로 385,서울,관악구,봉천동,2,소규모 샵인샵,15
또리커피-관악점,"{'lat': '37.48027895602974', 'lng': '126.90467784809681'}","['분식', '카페/디저트', '샌드위치', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 1712, 'image_count': 1501, 'reply_count': 1578}",4.9,1712,1501,1578,37.48027896,126.9046778,서울특별시 관악구 남부순환로 1385,서울,관악구,신림동,1,독립 매장,117
153구포국수-봉천점,"{'lat': '37.482388', 'lng': '126.94374014'}","['한식', '분식', '포장', '야식', '프랜차이즈', '족발/보쌈']","{'average_rating': 4.8, 'count': 1408, 'image_count': 1190, 'reply_count': 1387}",4.8,1408,1190,1387,37.482388,126.9437401,서울특별시 관악구 남부순환로 1741,서울,관악구,봉천동,2,소규모 샵인샵,136
쿠모돈카츠-신림점,"{'lat': '37.4822089', 'lng': '126.92702428'}","['일식/돈까스', '포장', '1인분주문', '신규맛집']","{'average_rating': 5.0, 'count': 12, 'image_count': 14, 'reply_count': 12}",5,12,14,12,37.4822089,126.9270243,서울특별시 관악구 신원로3길 30,서울,관악구,신림동,1,독립 매장,943
지코바치킨-보라매점,"{'lat': '37.4896781', 'lng': '126.92878414'}","['포장', '프랜차이즈', '치킨', '신규맛집']","{'average_rating': 4.0, 'count': 2, 'image_count': 1, 'reply_count': 0}",4,2,1,0,37.4896781,126.9287841,서울특별시 관악구 당곡길 7,서울,관악구,봉천동,1,독립 매장,1095
갱상도야채고기찜-신림점,"{'lat': '37.4868663', 'lng': '126.93873133'}","['찜/탕', '한식', '고기/구이', '포장', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 233, 'image_count': 200, 'reply_count': 0}",5,233,200,0,37.4868663,126.9387313,서울 관악구 봉천동 953-10,서울,관악구,봉천동,3,소규모 샵인샵,431
두부장인-봉천점,"{'lat': '37.484532', 'lng': '126.93968267'}","['찜/탕', '한식', '고기/구이', '야식', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 263, 'image_count': 217, 'reply_count': 100}",4.8,263,217,100,37.484532,126.9396827,서울특별시 관악구 봉천로 353-1,서울,관악구,봉천동,6,대규모 공유주방,396
피자와썹-관악직영점,"{'lat': '37.4791573', 'lng': '126.94605154'}","['프랜차이즈', '치킨', '피자/양식', '분식', '야식', '포장']","{'average_rating': 5.0, 'count': 533, 'image_count': 559, 'reply_count': 213}",5,533,559,213,37.4791573,126.9460515,서울특별시 관악구 쑥고개로 86,서울,관악구,봉천동,4,대규모 공유주방,267
