name,location,vendor_categories,review,average_rating,count,image_count,reply_count,lat,lng
해담촌아구찜해물탕,"{'lat': '37.5118110340695', 'lng': '126.917515779827'}","['포장', '한식', '야식', '찜/탕']","{'average_rating': 4.8, 'count': 221, 'image_count': 152, 'reply_count': 20}",4.8,221.0,152.0,20.0,37.5118110340695,126.917515779827
피나치공뿌리공스-서울봉천점,"{'lat': '37.4728048', 'lng': '126.96614908'}","['피자/양식', '치킨', '포장', '프랜차이즈', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4728048,126.96614908
사계절갈비-영등포점,"{'lat': '37.5233871', 'lng': '126.90561826'}","['한식', '고기/구이', '도시락/죽', '포장', '프랜차이즈', '야식']","{'average_rating': 5.0, 'count': 4, 'image_count': 5, 'reply_count': 0}",5.0,4.0,5.0,0.0,37.5233871,126.90561826
꼬치카야정도-수촌마을점,"{'lat': '37.4039828', 'lng': '126.95472889'}","['분식', '일식/돈까스', '야식', '포장', '한식']","{'average_rating': 4.8, 'count': 39, 'image_count': 24, 'reply_count': 29}",4.8,39.0,24.0,29.0,37.4039828,126.95472889
닭찜랭킹1위-구로점,"{'lat': '37.4940863', 'lng': '126.88847967'}","['찜/탕', '한식', '포장', '고기/구이', '야식', '1인분주문']","{'average_rating': 4.9, 'count': 170, 'image_count': 137, 'reply_count': 4}",4.9,170.0,137.0,4.0,37.4940863,126.88847967
양푼이 김치찌개&김치찜-독산점,"{'lat': '37.4658741', 'lng': '126.90285226'}","['찜/탕', '한식']","{'average_rating': 4.9, 'count': 513, 'image_count': 480, 'reply_count': 511}",4.9,513.0,480.0,511.0,37.4658741,126.90285226
밥꼬콩불-가산점,"{'lat': '37.480599', 'lng': '126.88931371'}","['포장', '한식', '프랜차이즈']","{'average_rating': 5.0, 'count': 5, 'image_count': 1, 'reply_count': 0}",5.0,5.0,1.0,0.0,37.480599,126.88931371
명품육회와연어-영등포점,"{'lat': '37.5191135289905', 'lng': '126.907271019105'}","['한식', '일식/돈까스', '회/초밥', '야식', '포장']","{'average_rating': 5.0, 'count': 4, 'image_count': 3, 'reply_count': 0}",5.0,4.0,3.0,0.0,37.5191135289905,126.907271019105
낙성닭강정,"{'lat': '37.4743439', 'lng': '126.96674581'}","['한식', '분식', '치킨', '포장']","{'average_rating': 4.9, 'count': 77, 'image_count': 67, 'reply_count': 0}",4.9,77.0,67.0,0.0,37.4743439,126.96674581
청담족발-영등포점,"{'lat': '37.520757963673894', 'lng': '126.90284427047547'}","['족발/보쌈', '고기/구이', '한식', '야식', '포장', '프랜차이즈', '1인분주문']","{'average_rating': 5.0, 'count': 139, 'image_count': 162, 'reply_count': 72}",5.0,139.0,162.0,72.0,37.520757963673894,126.90284427047547
잭슨피자-영등포점,"{'lat': '37.517966973875', 'lng': '126.90198699293'}","['피자/양식', '프랜차이즈']","{'average_rating': 4.9, 'count': 429, 'image_count': 396, 'reply_count': 3}",4.9,429.0,396.0,3.0,37.517966973875,126.90198699293
김둘레순대국-구로점,"{'lat': '37.4973049', 'lng': '126.891599'}","['한식', '고기/구이', '족발/보쌈', '포장']","{'average_rating': 5.0, 'count': 29, 'image_count': 27, 'reply_count': 0}",5.0,29.0,27.0,0.0,37.4973049,126.891599
로뎀 구운치킨,"{'lat': '37.4962395289631', 'lng': '126.907326846023'}","['포장', '야식', '치킨', '피자/양식']","{'average_rating': 4.5, 'count': 289, 'image_count': 70, 'reply_count': 53}",4.5,289.0,70.0,53.0,37.4962395289631,126.907326846023
알라딘중식,"{'lat': '37.4960795319874', 'lng': '126.891564262119'}","['피자/양식', '중국집', '한식', '아시안']","{'average_rating': 5.0, 'count': 24, 'image_count': 26, 'reply_count': 20}",5.0,24.0,26.0,20.0,37.4960795319874,126.891564262119
오리야미-독산점,"{'lat': '37.4589172', 'lng': '126.89950933'}","['한식', '고기/구이', '족발/보쌈', '포장', '프랜차이즈', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4589172,126.89950933
2+1포차-영등포점,"{'lat': '37.5233871', 'lng': '126.90561826'}","['한식', '고기/구이', '도시락/죽', '포장', '프랜차이즈', '야식']","{'average_rating': 4.6, 'count': 10, 'image_count': 12, 'reply_count': 0}",4.6,10.0,12.0,0.0,37.5233871,126.90561826
사랑볶음밥,"{'lat': '37.4856984', 'lng': '126.88899273'}","['분식', '포장', '신규맛집']","{'average_rating': 5.0, 'count': 2, 'image_count': 4, 'reply_count': 1}",5.0,2.0,4.0,1.0,37.4856984,126.88899273
피자연구소-본점,"{'lat': '37.5030578', 'lng': '126.88759881'}","['피자/양식', '포장', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.5030578,126.88759881
파스타입니다.-금천점,"{'lat': '37.4585232', 'lng': '126.89940598'}","['피자/양식', '포장', '프랜차이즈', '야식', '1인분주문']","{'average_rating': 4.9, 'count': 73, 'image_count': 61, 'reply_count': 0}",4.9,73.0,61.0,0.0,37.4585232,126.89940598
네네치킨-남구로점,"{'lat': '37.4864921', 'lng': '126.88939857'}","['피자/양식', '프랜차이즈', '치킨', '포장']","{'average_rating': 4.9, 'count': 278, 'image_count': 226, 'reply_count': 239}",4.9,278.0,226.0,239.0,37.4864921,126.88939857
본전찾은전집,"{'lat': '37.452613', 'lng': '126.90389331'}","['한식', '야식']","{'average_rating': 4.8, 'count': 197, 'image_count': 190, 'reply_count': 170}",4.8,197.0,190.0,170.0,37.452613,126.90389331
근본제육김치찌개-독산점,"{'lat': '37.4635252', 'lng': '126.90109834'}","['찜/탕', '한식', '포장']","{'average_rating': 5.0, 'count': 3, 'image_count': 3, 'reply_count': 0}",5.0,3.0,3.0,0.0,37.4635252,126.90109834
본스치킨-금천구청역점,"{'lat': '37.4550310357434', 'lng': '126.898006300945'}","['포장', '프랜차이즈', '치킨']","{'average_rating': 4.6, 'count': 77, 'image_count': 50, 'reply_count': 4}",4.6,77.0,50.0,4.0,37.4550310357434,126.898006300945
볶음밥연구소-본점,"{'lat': '37.5030578', 'lng': '126.88759881'}","['한식', '분식', '도시락/죽', '포장', '1인분주문', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.5030578,126.88759881
바게뜨양-신림점,"{'lat': '37.4850924', 'lng': '126.93909285'}","['피자/양식', '버거', '카페/디저트', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 141, 'image_count': 111, 'reply_count': 129}",4.8,141.0,111.0,129.0,37.4850924,126.93909285
멘부리-신림점,"{'lat': '37.48153634530837', 'lng': '126.94251261134222'}","['분식', '일식/돈까스', '프랜차이즈', '포장', '1인분주문']","{'average_rating': 5.0, 'count': 3293, 'image_count': 2920, 'reply_count': 2755}",5.0,3293.0,2920.0,2755.0,37.48153634530837,126.94251261134222
탕화쿵푸마라탕-신림점,"{'lat': '37.483171', 'lng': '126.93010968'}","['중국집', '찜/탕', '아시안', '포장', '프랜차이즈', '야식']","{'average_rating': 4.9, 'count': 698, 'image_count': 638, 'reply_count': 698}",4.9,698.0,638.0,698.0,37.483171,126.93010968
맛도리갈비찜-신림본점,"{'lat': '37.470057', 'lng': '126.9391606'}","['찜/탕', '한식', '포장', '야식']","{'average_rating': 4.9, 'count': 1200, 'image_count': 932, 'reply_count': 1193}",4.9,1200.0,932.0,1193.0,37.470057,126.9391606
스시마와리,"{'lat': '37.4762313', 'lng': '126.93748646'}","['일식/돈까스', '회/초밥', '포장']","{'average_rating': 5.0, 'count': 3975, 'image_count': 3803, 'reply_count': 1780}",5.0,3975.0,3803.0,1780.0,37.4762313,126.93748646
오성팔복반점-관악점,"{'lat': '37.4877201', 'lng': '126.95992422'}","['중국집', '찜/탕', '도시락/죽', '포장', '프랜차이즈', '신규맛집']","{'average_rating': 4.7, 'count': 183, 'image_count': 152, 'reply_count': 183}",4.7,183.0,152.0,183.0,37.4877201,126.95992422
향백,"{'lat': '37.4966509794017', 'lng': '126.931801166082'}","['중국집', '한식']","{'average_rating': 4.7, 'count': 18013, 'image_count': 12553, 'reply_count': 4384}",4.7,18013.0,12553.0,4384.0,37.4966509794017,126.931801166082
신사동한끼,"{'lat': '37.484416', 'lng': '126.91690085'}","['한식', '포장', '다회용기']","{'average_rating': 4.9, 'count': 2445, 'image_count': 1874, 'reply_count': 54}",4.9,2445.0,1874.0,54.0,37.484416,126.91690085
카페인중독-본점,"{'lat': '37.487883364287', 'lng': '126.925616234944'}","['카페/디저트', '프랜차이즈', '샌드위치', '야식', '포장']","{'average_rating': 4.8, 'count': 4267, 'image_count': 3416, 'reply_count': 4245}",4.8,4267.0,3416.0,4245.0,37.487883364287,126.925616234944
호식이두마리치킨-대학점,"{'lat': '37.472755394457', 'lng': '126.937075001133'}","['치킨', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 12356, 'image_count': 10345, 'reply_count': 833}",4.9,12356.0,10345.0,833.0,37.472755394457,126.937075001133
온야끼소바,"{'lat': '37.4850484', 'lng': '126.92648631'}","['일식/돈까스', '포장', '야식', '신규맛집']","{'average_rating': 3.7, 'count': 3, 'image_count': 2, 'reply_count': 2}",3.7,3.0,2.0,2.0,37.4850484,126.92648631
탐나종합어시장-서울대점,"{'lat': '37.4843577', 'lng': '126.95553354'}","['한식', '야식', '일식/돈까스', '회/초밥', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 281, 'image_count': 268, 'reply_count': 181}",4.9,281.0,268.0,181.0,37.4843577,126.95553354
떡의작품가래떡볶이-봉천점,"{'lat': '37.4794614', 'lng': '126.9457475'}","['한식', '분식', '야식', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 291, 'image_count': 278, 'reply_count': 167}",4.9,291.0,278.0,167.0,37.4794614,126.9457475
죽집-본점,"{'lat': '37.48279082245', 'lng': '126.949189597765'}","['한식', '도시락/죽', '포장']","{'average_rating': 4.9, 'count': 2353, 'image_count': 1637, 'reply_count': 1678}",4.9,2353.0,1637.0,1678.0,37.48279082245,126.949189597765
인생치킨이닭,"{'lat': '37.4822316', 'lng': '126.91996021'}","['분식', '고기/구이', '치킨', '포장', '야식']","{'average_rating': 5.0, 'count': 801, 'image_count': 757, 'reply_count': 256}",5.0,801.0,757.0,256.0,37.4822316,126.91996021
청년피자-신림점,"{'lat': '37.4737175', 'lng': '126.91720138'}","['피자/양식', '프랜차이즈', '포장']","{'average_rating': 4.7, 'count': 174, 'image_count': 158, 'reply_count': 170}",4.7,174.0,158.0,170.0,37.4737175,126.91720138
무휼-보라매점,"{'lat': '37.4908773', 'lng': '126.93019749'}","['카페/디저트', '포장']","{'average_rating': 4.9, 'count': 278, 'image_count': 264, 'reply_count': 32}",4.9,278.0,264.0,32.0,37.4908773,126.93019749
불도장중화요리-봉천점,"{'lat': '37.4791573', 'lng': '126.94605154'}","['중국집', '고기/구이', '찜/탕', '야식', '포장', '신규맛집']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 1}",5.0,1.0,1.0,1.0,37.4791573,126.94605154
홍콩반점0410-보라매공원점,"{'lat': '37.4912752', 'lng': '126.92409466'}","['중국집', '프랜차이즈']","{'average_rating': 4.8, 'count': 583, 'image_count': 547, 'reply_count': 191}",4.8,583.0,547.0,191.0,37.4912752,126.92409466
정육식당-미트온라인직판-관악점,"{'lat': '37.4849925', 'lng': '126.93604823'}","['한식', '도시락/죽', '고기/구이', '포장', '야식', '1인분주문']","{'average_rating': 4.9, 'count': 2037, 'image_count': 1619, 'reply_count': 2018}",4.9,2037.0,1619.0,2018.0,37.4849925,126.93604823
사생활,"{'lat': '37.4877898302352', 'lng': '126.916517136247'}","['카페/디저트', '야식', '피자/양식', '일식/돈까스', '포장']","{'average_rating': 4.9, 'count': 337, 'image_count': 297, 'reply_count': 100}",4.9,337.0,297.0,100.0,37.4877898302352,126.916517136247
